OBJECT,source,Teff,e_Teff,[Fe/H],e_[Fe/H],log(g),e_log(g),FILE,simbadnames_x,ID_NAME,OBJECT_ID,filename,exptime,EXTSNR,qprog,rv,basenames,simbadnames_y
HD_157214,Yee,5738,48,-0.37,0.1,4.29,0.04,N/A,GJ 672|HIP 84862|AP J17203955+3228056|Gaia DR3 1333760419707327744|TIC 9728611|PLX 3946|LSPM J1720+3228|TYC 2596-1317-1|ASCC  597849|2MASS J17203955+3228056|USNO-B1.0 1224-00351070|* w Her|*  72 Her|ADS 10488 A|AG+32 1511|BD+32  2896|CCDM J17206+3229A|CSI+32  2896  1|CSV 101646|Ci 20 1035|FK5 1456|GC 23446|GCRV 10019|GEN# +1.00157214|HD 157214|HIC  84862|HR  6458|IDS 17169+3236 A|IRAS 17187+3231|LFT 1344|LHS   441|LTT 15148|N30 3868|NLTT 44643|NSV  8553|PMC 90-93  1030|PPM  80145|ROT  2439|SAO  65963|SKY# 31284|SPOCS  748|TD1 20312|UBV   14803|UBV M  22140|uvby98 100157214|PLX 3946.00|WDS J17207+3228A|** DOR    1A|PM 17188+3232|WISEA J172039.69+322753.3|WEB 14326|Gaia DR2 1333760419707327744|,Gaia DR3 1333760419707327744,HD 157214,./library/20240701_specmatch_nir/FITS/neidL2_20220218T124800.fits,575.972693,306.1757,2022A-2015,-78.608,neidL2_20220218T124800.fits,GJ 672|HIP 84862|AP J17203955+3228056|Gaia DR3 1333760419707327744|TIC 9728611|PLX 3946|LSPM J1720+3228|TYC 2596-1317-1|ASCC  597849|2MASS J17203955+3228056|USNO-B1.0 1224-00351070|* w Her|*  72 Her|ADS 10488 A|AG+32 1511|BD+32  2896|CCDM J17206+3229A|CSI+32  2896  1|CSV 101646|Ci 20 1035|FK5 1456|GC 23446|GCRV 10019|GEN# +1.00157214|HD 157214|HIC  84862|HR  6458|IDS 17169+3236 A|IRAS 17187+3231|LFT 1344|LHS   441|LTT 15148|N30 3868|NLTT 44643|NSV  8553|PMC 90-93  1030|PPM  80145|ROT  2439|SAO  65963|SKY# 31284|SPOCS  748|TD1 20312|UBV   14803|UBV M  22140|uvby98 100157214|PLX 3946.00|WDS J17207+3228A|** DOR    1A|PM 17188+3232|WISEA J172039.69+322753.3|WEB 14326|Gaia DR2 1333760419707327744|
HD_116442,Yee,5155,60,-0.38,0.05,4.54,0.05,N/A,GJ 3781|HIP 65352|Gaia DR3 3712538708114516736|TIC 393713800|TYC  303-1283-1|ASCC 1138797|LSPM J1323+0243W|USNO-B1.0 0927-00293928|ADS  8883 A|AG+02 1666|BD+03  2765|CCDM J13237+0243A|GC 18114|GCRV 64077|GEN# +1.00116442|HD 116442|HIC  65352|IDS 13186+0314 A|LTT 13889|NLTT 33954|PPM 159721|SAO 119909|SKY# 24713|SPOCS  564|UBV   12081|UBV M  19338|YZ   2  4708|uvby98 100116442|2MASS J13233916+0243239|WDS J13237+0243A|AKARI-IRC-V1 J1323391+024325|WISE J132339.18+024326.1|WISEA J132339.17+024326.0|Gaia DR1 3712538703818695424|Gaia DR2 3712538708114516736|Ci 18 1728|[K37] 1-8|,Gaia DR3 3712538708114516736,HD 116442,./library/20240701_specmatch_nir/FITS/neidL2_20210209T115643.fits,1026.936765,250.6935,2021A-2001,28.492,neidL2_20210209T115643.fits,GJ 3781|HIP 65352|Gaia DR3 3712538708114516736|TIC 393713800|TYC  303-1283-1|ASCC 1138797|LSPM J1323+0243W|USNO-B1.0 0927-00293928|ADS  8883 A|AG+02 1666|BD+03  2765|CCDM J13237+0243A|GC 18114|GCRV 64077|GEN# +1.00116442|HD 116442|HIC  65352|IDS 13186+0314 A|LTT 13889|NLTT 33954|PPM 159721|SAO 119909|SKY# 24713|SPOCS  564|UBV   12081|UBV M  19338|YZ   2  4708|uvby98 100116442|2MASS J13233916+0243239|WDS J13237+0243A|AKARI-IRC-V1 J1323391+024325|WISE J132339.18+024326.1|WISEA J132339.17+024326.0|Gaia DR1 3712538703818695424|Gaia DR2 3712538708114516736|Ci 18 1728|[K37] 1-8|
HD_185144,Yee,5246,26,-0.19,0.1,4.58,0.03,N/A,GJ 764|HIP 96100|AP J19322153+6939413|Gaia DR3 2261614264931057664|TIC 259237827|PLX 4607|LSPM J1932+6939|ASCC   91811|2MASS J19322153+6939413|USNO-B1.0 1596-00153676|* sig Dra|*  61 Dra|2E  4267|8pc 173.41|AG+69  821|BD+69  1053|CCDM J19322+6941A|CSI+69  1053  1|CSV 101868|Ci 20 1161|GAT 1255|GC 27050|GCRV 11981|GEN# +1.00185144|GSC 04448-00084|HD 185144|HIC  96100|HR  7462|IDS 19325+6929 A|IRAS 19325+6933|IRC +70158|JP11  3122|LFT 1486|LHS   477|LTT 15713|NLTT 47961|NSV 12176|PPM  21580|RAFGL 5397S|ROT  2825|SAO  18396|SKY# 36421|SPOCS  846|TD1 25077|TYC 4448-2481-1|UBV M  23958|UBV   16650|USNO 888|Zkh 294|[B10]  5009|uvby98 100185144|PLX 4607.00|1ES 1932+69.5|1RXS J193220.4+693958|2E 1932.5+6933|EUVE J1932+69.6|WDS J19324+6940A|WISEA J193222.79+693922.3|NAME Alsafi|Gaia DR1 2261614294993061120|WEB 16831|Gaia DR2 2261614264930275072|,Gaia DR3 2261614264931057664,HD 185144,./library/20240701_specmatch_nir/FITS/neidL2_20210419T085426.fits,701.078651,431.9448,2021A-0390,26.734,neidL2_20210419T085426.fits,GJ 764|HIP 96100|AP J19322153+6939413|Gaia DR3 2261614264931057664|TIC 259237827|PLX 4607|LSPM J1932+6939|ASCC   91811|2MASS J19322153+6939413|USNO-B1.0 1596-00153676|* sig Dra|*  61 Dra|2E  4267|8pc 173.41|AG+69  821|BD+69  1053|CCDM J19322+6941A|CSI+69  1053  1|CSV 101868|Ci 20 1161|GAT 1255|GC 27050|GCRV 11981|GEN# +1.00185144|GSC 04448-00084|HD 185144|HIC  96100|HR  7462|IDS 19325+6929 A|IRAS 19325+6933|IRC +70158|JP11  3122|LFT 1486|LHS   477|LTT 15713|NLTT 47961|NSV 12176|PPM  21580|RAFGL 5397S|ROT  2825|SAO  18396|SKY# 36421|SPOCS  846|TD1 25077|TYC 4448-2481-1|UBV M  23958|UBV   16650|USNO 888|Zkh 294|[B10]  5009|uvby98 100185144|PLX 4607.00|1ES 1932+69.5|1RXS J193220.4+693958|2E 1932.5+6933|EUVE J1932+69.6|WDS J19324+6940A|WISEA J193222.79+693922.3|NAME Alsafi|Gaia DR1 2261614294993061120|WEB 16831|Gaia DR2 2261614264930275072|
HD_182572,Yee,5643,84,0.34,0.1,4.19,0.05,N/A,GJ 759|HIP 95447|Gaia DR3 4315804351350378496|TIC 359981217|PLX 4541|LSPM J1924+1156|ASCC  976604|USNO-B1.0 1019-00522349|*  31 Aql|* b Aql|AG+11 2263|BD+11  3833|CCDM J19249+1157A|CSI+11  3833  1|CSV 101833|Ci 20 1152|FK5 1503|GC 26809|GCRV 11861|GEN# +1.00182572|HD 182572|HIC  95447|HR  7373|IDS 19202+1143 A|IRAS 19226+1150|LFT 1477|LHS  3463|LTT 15668|N30 4300|NLTT 47763|NSV 11994|PM 19226+1150|PMC 90-93  1065|PPM 136256|ROT  2792|SAO 104807|SKY# 36130|SPOCS  840|SRS  31503|TD1 24621|TYC 1063-519-1|UBV M  23748|UBV   16443|YZ  11  7220|[B10]  4950|[GS83]  99|2MASS J19245822+1156401|PLX 4541.00|WDS J19250+1157A|WEB 16687|Gaia DR2 4315804351350378496|,Gaia DR3 4315804351350378496,HD 182572,./library/20240701_specmatch_nir/FITS/neidL2_20220322T110909.fits,941.878871,363.1452,2022A-2015,-100.212,neidL2_20220322T110909.fits,GJ 759|HIP 95447|Gaia DR3 4315804351350378496|TIC 359981217|PLX 4541|LSPM J1924+1156|ASCC  976604|USNO-B1.0 1019-00522349|*  31 Aql|* b Aql|AG+11 2263|BD+11  3833|CCDM J19249+1157A|CSI+11  3833  1|CSV 101833|Ci 20 1152|FK5 1503|GC 26809|GCRV 11861|GEN# +1.00182572|HD 182572|HIC  95447|HR  7373|IDS 19202+1143 A|IRAS 19226+1150|LFT 1477|LHS  3463|LTT 15668|N30 4300|NLTT 47763|NSV 11994|PM 19226+1150|PMC 90-93  1065|PPM 136256|ROT  2792|SAO 104807|SKY# 36130|SPOCS  840|SRS  31503|TD1 24621|TYC 1063-519-1|UBV M  23748|UBV   16443|YZ  11  7220|[B10]  4950|[GS83]  99|2MASS J19245822+1156401|PLX 4541.00|WDS J19250+1157A|WEB 16687|Gaia DR2 4315804351350378496|
HD_115617,Yee,5538,13,0.01,0.1,4.41,0.02,N/A,GJ 506|HIP 64924|Gaia DR3 3507879565090229888|RAVE J131824.3-181840|TIC 422478973|2MASS J13182443-1818387|PLX 3039|*  61 Vir|BD-17  3813|BDS  6447 A|CCDM J13185-1818A|CSI-17  3813  1|Ci 20  769|FK5 1345|GC 18007|GCRV  7907|GEN# +1.00115617|HD 115617|HIC  64924|HR  5019|IDS 13132-1745 A|JP11  2377|LFT  990|LHS   349|LPM 467|LTT  5111|N30 3051|NLTT 33614|PM 13158-1802|PMC 90-93   938|PPM 227091|ROT  1952|SACS 285|SAO 157844|SKY# 24581|SPOCS  562|TD1 16760|UBV M  19250|UBV   12025|YZ 108  5039|Zkh 194|[HFE83]  940|uvby98 100115617|PLX 3039.00|WDS J13184-1819A|TYC 6116-1517-1|Gaia DR2 3507879565090229888|AKARI-IRC-V1 J1318237-181847|IRAS 13157-1802|WISEA J131823.56-181851.2|WEB 11474|,Gaia DR3 3507879565090229888,HD 115617,./library/20240701_specmatch_nir/FITS/neidL2_20210206T121914.fits,897.023909,514.56,2021A-0390,-7.824,neidL2_20210206T121914.fits,GJ 506|HIP 64924|Gaia DR3 3507879565090229888|RAVE J131824.3-181840|TIC 422478973|2MASS J13182443-1818387|PLX 3039|*  61 Vir|BD-17  3813|BDS  6447 A|CCDM J13185-1818A|CSI-17  3813  1|Ci 20  769|FK5 1345|GC 18007|GCRV  7907|GEN# +1.00115617|HD 115617|HIC  64924|HR  5019|IDS 13132-1745 A|JP11  2377|LFT  990|LHS   349|LPM 467|LTT  5111|N30 3051|NLTT 33614|PM 13158-1802|PMC 90-93   938|PPM 227091|ROT  1952|SACS 285|SAO 157844|SKY# 24581|SPOCS  562|TD1 16760|UBV M  19250|UBV   12025|YZ 108  5039|Zkh 194|[HFE83]  940|uvby98 100115617|PLX 3039.00|WDS J13184-1819A|TYC 6116-1517-1|Gaia DR2 3507879565090229888|AKARI-IRC-V1 J1318237-181847|IRAS 13157-1802|WISEA J131823.56-181851.2|WEB 11474|
HD_10780,Yee,5398,75,0.03,0.1,4.56,0.03,N/A,GJ 75|HIP 8362|Gaia DR3 512167948043650816|TIC 373694425|2MASS J01474488+6351090|PLX  371|LSPM J0147+6351|ASCC  108752|USNO-B1.0 1538-00060262|V* V987 Cas|GSC 04040-02023|AG+63  163|BD+63   238|CCDM J01477+6351A|Ci 20  127|GC  2161|GCRV   998|GEN# +1.00010780|HD  10780|HIC   8362|HR   511|IDS 01405+6322 A|IRAS 01441+6336|JP11   537|LFT  162|LHS  1297|LTT 10619|N30  363|NLTT  5921|PPM  13257|SAO  11983|SKY#  2665|SPOCS   99|TYC 4040-2023-1|UBV    1782|UBV M   8404|USNO 799|Zkh  34|uvby98 100010780|PLX  371.00|1RXS J014743.3+635116|WDS J01477+6351A|** ENG    7A|WISEA J014745.79+635108.1|WEB  1776|Gaia DR2 512167948043650816|,Gaia DR3 512167948043650816,HD 10780,./library/20240701_specmatch_nir/FITS/neidL2_20211204T083921.fits,720.077666,275.1462,2021B-2015,2.84,neidL2_20211204T083921.fits,GJ 75|HIP 8362|Gaia DR3 512167948043650816|TIC 373694425|2MASS J01474488+6351090|PLX  371|LSPM J0147+6351|ASCC  108752|USNO-B1.0 1538-00060262|V* V987 Cas|GSC 04040-02023|AG+63  163|BD+63   238|CCDM J01477+6351A|Ci 20  127|GC  2161|GCRV   998|GEN# +1.00010780|HD  10780|HIC   8362|HR   511|IDS 01405+6322 A|IRAS 01441+6336|JP11   537|LFT  162|LHS  1297|LTT 10619|N30  363|NLTT  5921|PPM  13257|SAO  11983|SKY#  2665|SPOCS   99|TYC 4040-2023-1|UBV    1782|UBV M   8404|USNO 799|Zkh  34|uvby98 100010780|PLX  371.00|1RXS J014743.3+635116|WDS J01477+6351A|** ENG    7A|WISEA J014745.79+635108.1|WEB  1776|Gaia DR2 512167948043650816|
HD_186427,Yee,5678,66,0.04,0.1,4.3,0.04,N/A,GJ 765.1 B|HIP 96901|Gaia DR3 2135550755683407232|TIC 27533327|TYC 3565-1525-1|ASCC  271120|2MASS J19415198+5031032|USNO-B1.0 1405-00322540|*  16 Cyg B|ADS 12815 B|AG+50 1408|BD+50  2848|CCDM J19418+5031B|GC 27285|GCRV 12084|GEN# +1.00186427|HD 186427|HIC  96901|HR  7504|IDS 19392+5017 B|LTT 15751|NLTT 48138|PPM  37673|ROT  2840|SAO  31899|SKY# 36807|SPOCS  855|UBV   16780|UBV M  24082|USNO 890|YZ  50  6150|Gaia DR2 2135550755683407232|LSPM J1941+5031E|WDS J19418+5032B|AKARI-IRC-V1 J1941518+503102|** STF 4046B|WISEA J194151.82+503102.2|Gaia DR1 2135550854464294784|WEB 17005|KIC 12069449|,Gaia DR3 2135550755683407232,HD 186427,./library/20240701_specmatch_nir/FITS/neidL2_20220215T123350.fits,1073.94586,292.8514,2022A-2015,-27.73,neidL2_20220215T123350.fits,GJ 765.1 B|HIP 96901|Gaia DR3 2135550755683407232|TIC 27533327|TYC 3565-1525-1|ASCC  271120|2MASS J19415198+5031032|USNO-B1.0 1405-00322540|*  16 Cyg B|ADS 12815 B|AG+50 1408|BD+50  2848|CCDM J19418+5031B|GC 27285|GCRV 12084|GEN# +1.00186427|HD 186427|HIC  96901|HR  7504|IDS 19392+5017 B|LTT 15751|NLTT 48138|PPM  37673|ROT  2840|SAO  31899|SKY# 36807|SPOCS  855|UBV   16780|UBV M  24082|USNO 890|YZ  50  6150|Gaia DR2 2135550755683407232|LSPM J1941+5031E|WDS J19418+5032B|AKARI-IRC-V1 J1941518+503102|** STF 4046B|WISEA J194151.82+503102.2|Gaia DR1 2135550854464294784|WEB 17005|KIC 12069449|
HD_201091,Yee,4361,17,-0.19,0.1,4.63,0.02,N/A,GJ 820 A|Gaia DR3 1872046609345556480|TIC 165602000|PPM  86045|PLX 5077|LSPM J2106+3844N|ASCC  531487|2MASS J21065341+3844529|USNO-B1.0 1287-00443357|*  61 Cyg A|2RE J210651+384359|2RE J2106+384|8pc 287.13A|ADS 14636 A|AG+38 2138|BD+38  4343|CCDM J21069+3844A|CSI+38  4343  1|Ci 20 1259|GC 29509|GCRV 13272|GEN# +1.00201091A|HD 201091|HIC 104214|HIP 104214|HR  8085|IRC +40469|JP11  3309|LFT 1604|LHS    62|LTT 16179|NLTT 50559|NSV 13543|ROT  3077|SAO  70919|SKY# 40143|UBV   18285|USNO 900|V* V1803 Cyg|Zkh 315|[B10]  5433|[GKL99] 398|[RHG95]  3300|1E 2104.8+3831|2EUVE J2106+38.7|EUVE J2106+38.7|RX J2106.8+3844|WDS J21069+3845A|TYC 3168-2800-1|WEB 18980|Gaia DR2 1872046574983507456|Karmn J21068+387|,Gaia DR3 1872046609345556480,HD 201091,./library/20240701_specmatch_nir/FITS/neidL2_20210629T062349.fits,900.834295,385.5837,2021A-2015,-65.82,neidL2_20210629T062349.fits,GJ 820 A|Gaia DR3 1872046609345556480|TIC 165602000|PPM  86045|PLX 5077|LSPM J2106+3844N|ASCC  531487|2MASS J21065341+3844529|USNO-B1.0 1287-00443357|*  61 Cyg A|2RE J210651+384359|2RE J2106+384|8pc 287.13A|ADS 14636 A|AG+38 2138|BD+38  4343|CCDM J21069+3844A|CSI+38  4343  1|Ci 20 1259|GC 29509|GCRV 13272|GEN# +1.00201091A|HD 201091|HIC 104214|HIP 104214|HR  8085|IRC +40469|JP11  3309|LFT 1604|LHS    62|LTT 16179|NLTT 50559|NSV 13543|ROT  3077|SAO  70919|SKY# 40143|UBV   18285|USNO 900|V* V1803 Cyg|Zkh 315|[B10]  5433|[GKL99] 398|[RHG95]  3300|1E 2104.8+3831|2EUVE J2106+38.7|EUVE J2106+38.7|RX J2106.8+3844|WDS J21069+3845A|TYC 3168-2800-1|WEB 18980|Gaia DR2 1872046574983507456|Karmn J21068+387|
HD_217107,Yee,5391,40,0.31,0.1,4.25,0.03,N/A,Gaia DR3 2648914040357320576|TIC 38271828|BD-03  5539|FK5 3836|GC 32015|GCRV 26129|GEN# +1.00217107|GSC 05235-01468|HD 217107|HIC 113421|HIP 113421|HR  8734|IRAS 22556-0239|N30 5054|PPM 206984|SAO 146412|SKY# 43621|SPOCS  992|TD1 29492|UBV   19690|UBV M  26741|YZ  92  7936|uvby98 100217107|Gaia DR2 2648914040357320576|WDS J22583-0224AB|CCDM J22583-0224AB|TYC 5235-1468-1|2MASS J22581556-0223432|** CHR  116|Gaia DR1 2648914036061905664|,Gaia DR3 2648914040357320576,HD 217107,./library/20240701_specmatch_nir/FITS/neidL2_20211209T033613.fits,905.049219,334.7066,2021B-2015,-13.148,neidL2_20211209T033613.fits,Gaia DR3 2648914040357320576|TIC 38271828|BD-03  5539|FK5 3836|GC 32015|GCRV 26129|GEN# +1.00217107|GSC 05235-01468|HD 217107|HIC 113421|HIP 113421|HR  8734|IRAS 22556-0239|N30 5054|PPM 206984|SAO 146412|SKY# 43621|SPOCS  992|TD1 29492|UBV   19690|UBV M  26741|YZ  92  7936|uvby98 100217107|Gaia DR2 2648914040357320576|WDS J22583-0224AB|CCDM J22583-0224AB|TYC 5235-1468-1|2MASS J22581556-0223432|** CHR  116|Gaia DR1 2648914036061905664|
HD_86728,Yee,5619,44,0.19,0.1,4.24,0.03,N/A,GJ 376 A|GJ 376|*  20 LMi A|HIP 49081|AP J10010072+3155262|Gaia DR3 746545172372256384|TIC 172954294|PLX 2366|*  20 LMi|LSPM J1001+3155|ASCC  583749|2MASS J10010072+3155262|USNO-B1.0 1219-00195929|AG+32  990|BD+32  1964|Ci 20  559|FK5 1258|GC 13763|GCRV  6376|GEN# +1.00086728|HD  86728|HIC  49081|HR  3951|IRAS 09581+3209|LFT  692|LHS  2216|LTT 12671|N30 2391|NLTT 23166|PMC 90-93   862|PPM  74920|ROT  1524|SAO  61808|SKY# 19300|SPOCS  436|SRS  31258|TD1 14478|TYC 2503-1516-1|UBV    9350|UBV M  15879|uvby98 100086728|PLX 2366.00|WDS J10010+3155A|CCDM J10010+3155A|IDS 09553+3225 A|** RAG    7A|WISEA J100100.21+315520.6|WEB  9100|Gaia DR2 746545172372256384|,Gaia DR3 746545172372256384,HD 86728,./library/20240701_specmatch_nir/FITS/neidL2_20210211T110831.fits,865.006773,392.3477,2021A-0390,57.525799,neidL2_20210211T110831.fits,GJ 376 A|GJ 376|*  20 LMi A|HIP 49081|AP J10010072+3155262|Gaia DR3 746545172372256384|TIC 172954294|PLX 2366|*  20 LMi|LSPM J1001+3155|ASCC  583749|2MASS J10010072+3155262|USNO-B1.0 1219-00195929|AG+32  990|BD+32  1964|Ci 20  559|FK5 1258|GC 13763|GCRV  6376|GEN# +1.00086728|HD  86728|HIC  49081|HR  3951|IRAS 09581+3209|LFT  692|LHS  2216|LTT 12671|N30 2391|NLTT 23166|PMC 90-93   862|PPM  74920|ROT  1524|SAO  61808|SKY# 19300|SPOCS  436|SRS  31258|TD1 14478|TYC 2503-1516-1|UBV    9350|UBV M  15879|uvby98 100086728|PLX 2366.00|WDS J10010+3155A|CCDM J10010+3155A|IDS 09553+3225 A|** RAG    7A|WISEA J100100.21+315520.6|WEB  9100|Gaia DR2 746545172372256384|
HD_190360,Yee,5461,75,0.21,0.1,4.26,0.04,N/A,GJ 9683|GJ 777 A|HIP 98767|Gaia DR3 2029433521248546304|TIC 105999792|PLX 4759|LSPM J2003+2953|ASCC  717025|2MASS J20033732+2953493|USNO-B1.0 1198-00471019|AG+29 2228|BD+29  3872|CSI+29  3872  1|Ci 20 1184|GC 27820|GCRV 12413|GEN# +1.00190360A|HD 190360|HIC  98767|HR  7670|IRAS 20016+2945|LFT 1515|LHS  3510|LTT 15867|N30 4432|NLTT 48652|PPM 110318|SAO  88133|SKY# 37666|SPOCS  870|TD1 25972|TYC 2153-2883-1|UBV   17156|UBV M  24455|YZ  29 10780|uvby98 100190360 A|WDS J20036+2954A|PLX 4759.00|LAL 38380|CCDM J20036+2954A|** LDS 6339A|WISEA J200337.97+295343.4|Gaia DR2 2029433521248546304|Gaia DR1 2029433516936897152|WEB 17497|,Gaia DR3 2029433521248546304,HD 190360,./library/20240701_specmatch_nir/FITS/neidL2_20210618T071617.fits,924.158382,489.6085,2021A-2015,-45.254,neidL2_20210618T071617.fits,GJ 9683|GJ 777 A|HIP 98767|Gaia DR3 2029433521248546304|TIC 105999792|PLX 4759|LSPM J2003+2953|ASCC  717025|2MASS J20033732+2953493|USNO-B1.0 1198-00471019|AG+29 2228|BD+29  3872|CSI+29  3872  1|Ci 20 1184|GC 27820|GCRV 12413|GEN# +1.00190360A|HD 190360|HIC  98767|HR  7670|IRAS 20016+2945|LFT 1515|LHS  3510|LTT 15867|N30 4432|NLTT 48652|PPM 110318|SAO  88133|SKY# 37666|SPOCS  870|TD1 25972|TYC 2153-2883-1|UBV   17156|UBV M  24455|YZ  29 10780|uvby98 100190360 A|WDS J20036+2954A|PLX 4759.00|LAL 38380|CCDM J20036+2954A|** LDS 6339A|WISEA J200337.97+295343.4|Gaia DR2 2029433521248546304|Gaia DR1 2029433516936897152|WEB 17497|
HD_34411,Yee,5774,44,0.05,0.1,4.2,0.03,N/A,GJ 197|HIP 24813|Gaia DR3 188771135583573504|IDS 05121+4001 A|TIC 409104974|2MASS J05190848+4005565|* lam Aur|PLX 1199|LSPM J0519+4005|ASCC  394559|USNO-B1.0 1301-00122816|*  15 Aur|ADS  3886 A|AG+40  608|BD+39  1248|CCDM J05192+4007A|CSI+39  1248  1|Ci 20  326|FK5 1145|GC  6494|GCRV  3155|GEN# +1.00034411|HD  34411|HIC  24813|HR  1729|JP11  1022|LFT  403|LHS  1753|LTT 11625|N30 1135|NLTT 14837|PMC 90-93   767|PPM  47977|ROT   755|SAO  40233|SKY#  8408|SPOCS  256|TD1  4327|UBV    5041|UBV M  10785|uvby98 100034411|PLX 1199.00|WDS J05191+4006A|TYC 2900-2157-1|AKARI-IRC-V1 J0519087+400551|IRAS 05156+4003|** STF 5003A|WISEA J051909.51+400547.6|WEB  4798|Gaia DR2 188771135583573504|,Gaia DR3 188771135583573504,HD 34411,./library/20240701_specmatch_nir/FITS/neidL2_20211209T103022.fits,900.363894,468.2449,2021B-2015,66.57,neidL2_20211209T103022.fits,GJ 197|HIP 24813|Gaia DR3 188771135583573504|IDS 05121+4001 A|TIC 409104974|2MASS J05190848+4005565|* lam Aur|PLX 1199|LSPM J0519+4005|ASCC  394559|USNO-B1.0 1301-00122816|*  15 Aur|ADS  3886 A|AG+40  608|BD+39  1248|CCDM J05192+4007A|CSI+39  1248  1|Ci 20  326|FK5 1145|GC  6494|GCRV  3155|GEN# +1.00034411|HD  34411|HIC  24813|HR  1729|JP11  1022|LFT  403|LHS  1753|LTT 11625|N30 1135|NLTT 14837|PMC 90-93   767|PPM  47977|ROT   755|SAO  40233|SKY#  8408|SPOCS  256|TD1  4327|UBV    5041|UBV M  10785|uvby98 100034411|PLX 1199.00|WDS J05191+4006A|TYC 2900-2157-1|AKARI-IRC-V1 J0519087+400551|IRAS 05156+4003|** STF 5003A|WISEA J051909.51+400547.6|WEB  4798|Gaia DR2 188771135583573504|
HD_38858,Yee,5645,45,-0.22,0.1,4.46,0.04,N/A,GJ 1085|HIP 27435|Gaia DR3 3023711269067191296|TIC 176521059|2MASS J05483495-0405404|IRAS 05461-0406|AKARI-IRC-V1 J0548349-040542|BD-04  1244|FK5 1155|GC  7286|GCRV  3613|GEN# +1.00038858|HD  38858|HIC  27435|HR  2007|LTT  2380|N30 1246|NLTT 15661|PMC 90-93   774|PPM 188472|SAO 132554|SKY#  9572|SPOCS  284|SRS  31155|TD1  5398|UBV    5937|UBV M  11521|YZ  94  1783|uvby98 100038858|Gaia DR2 3023711269067191296|PLX 1330.11|[KSP2003] J054835.14-040540.3|UCAC3 172-24855|TYC 4776-1306-1|GSC 04776-01306|WISEA J054835.01-040543.0|Gaia DR1 3023711264771623808|WEB  5387|,Gaia DR3 3023711269067191296,HD 38858,./library/20240701_specmatch_nir/FITS/neidL2_20211227T043904.fits,887.967472,284.5864,2021B-2015,31.456,neidL2_20211227T043904.fits,GJ 1085|HIP 27435|Gaia DR3 3023711269067191296|TIC 176521059|2MASS J05483495-0405404|IRAS 05461-0406|AKARI-IRC-V1 J0548349-040542|BD-04  1244|FK5 1155|GC  7286|GCRV  3613|GEN# +1.00038858|HD  38858|HIC  27435|HR  2007|LTT  2380|N30 1246|NLTT 15661|PMC 90-93   774|PPM 188472|SAO 132554|SKY#  9572|SPOCS  284|SRS  31155|TD1  5398|UBV    5937|UBV M  11521|YZ  94  1783|uvby98 100038858|Gaia DR2 3023711269067191296|PLX 1330.11|[KSP2003] J054835.14-040540.3|UCAC3 172-24855|TYC 4776-1306-1|GSC 04776-01306|WISEA J054835.01-040543.0|Gaia DR1 3023711264771623808|WEB  5387|
HD_19373,Yee,5832,33,0.08,0.1,4.17,0.02,N/A,GJ 124|HIP 14632|Gaia DR3 436648129327098496|TIC 116988032|PLX  647|LSPM J0309+4936|ASCC  310426|2MASS J03090387+4936479|USNO-B1.0 1396-00079856|* iot Per|2E   726|AG+49  366|BD+49   857|CCDM J03091+4936A|CSI+49   857  1|Ci 20  208|FK5  112|GC  3740|GCRV  1734|GEN# +5.20200044|HD  19373|HIC  14632|HR   937|IDS 03018+4914 A|IRC +50086|JP11  4560|Koenig  3|LFT  256|LHS   166|LTT 11020|N30  638|NLTT  9973|PM 03054+4925|PMC 90-93    81|PPM  45875|ROT   418|SAO  38597|SKY#  4707|SPOCS  153|TD1  1908|TYC 3318-1840-1|UBV    3013|UBV M  40907|UBV M   9338|uvby98 520200044|Cl Melotte   20    44|PLX  647.00|1E 0305.5+4924|2E 0305.5+4925|EUVE J0309+49.6|WDS J03091+4937A|WISEA J030905.34+493646.9|IRAS 03055+4925|AKARI-IRC-V1 J0309050+493647|WEB  2842|Gaia DR2 436648129326142336|,Gaia DR3 436648129327098496,HD 19373,./library/20240701_specmatch_nir/FITS/neidL2_20211209T101146.fits,600.904544,442.4716,2021B-2015,49.461,neidL2_20211209T101146.fits,GJ 124|HIP 14632|Gaia DR3 436648129327098496|TIC 116988032|PLX  647|LSPM J0309+4936|ASCC  310426|2MASS J03090387+4936479|USNO-B1.0 1396-00079856|* iot Per|2E   726|AG+49  366|BD+49   857|CCDM J03091+4936A|CSI+49   857  1|Ci 20  208|FK5  112|GC  3740|GCRV  1734|GEN# +5.20200044|HD  19373|HIC  14632|HR   937|IDS 03018+4914 A|IRC +50086|JP11  4560|Koenig  3|LFT  256|LHS   166|LTT 11020|N30  638|NLTT  9973|PM 03054+4925|PMC 90-93    81|PPM  45875|ROT   418|SAO  38597|SKY#  4707|SPOCS  153|TD1  1908|TYC 3318-1840-1|UBV    3013|UBV M  40907|UBV M   9338|uvby98 520200044|Cl Melotte   20    44|PLX  647.00|1E 0305.5+4924|2E 0305.5+4925|EUVE J0309+49.6|WDS J03091+4937A|WISEA J030905.34+493646.9|IRAS 03055+4925|AKARI-IRC-V1 J0309050+493647|WEB  2842|Gaia DR2 436648129326142336|
